4 large thin B3 L8 2
3 large thin B3 L8 3
0 large thin B3 W9 1
1 large thin B3 W9 2
1 large thin B3 W9 3
0 large thin B3 L9 1
0 large thin B3 L9 2
0 large thin B3 L9 3
0 medium thin B3 W4 1
1 medium thin B3 W4 2
8 medium thin B3 W4 3
0 medium thin B3 D4 1
3 medium thin B3 D4 2
7 medium thin B3 D4 3
0 medium thin B3 L4 1
3 medium thin B3 L4 2
4 medium thin B3 L4 3
1 medium thin B3 D6 1
1 medium thin B3 D6 2
2 medium thin B3 D6 3
0 medium thin B3 L6 1
2 medium thin B3 L6 2
1 medium thin B3 L6 3
1 medium thin B3 D7 1
2 medium thin B3 D7 2
3 medium thin B3 D7 3
2 medium thin B3 L7 1
2 medium thin B3 L7 2
2 medium thin B3 L7 3
1 medium thin B3 L8 1
5 medium thin B3 L8 2
2 medium thin B3 L8 3
0 medium thin B3 W9 1
0 medium thin B3 W9 2
0 medium thin B3 W9 3
0 medium thin B3 L9 1
0 medium thin B3 L9 2
4 medium thin B3 L9 3
16 small thin B3 W4 1
27 small thin B3 W4 2
28 small thin B3 W4 3
24 small thin B3 D4 1
29 small thin B3 D4 2
25 small thin B3 D4 3
24 small thin B3 L4 1
34 small thin B3 L4 2
32 small thin B3 L4 3
17 small thin B3 D6 1
27 small thin B3 D6 2
22 small thin B3 D6 3
15 small thin B3 L6 1
11 small thin B3 L6 2
13 small thin B3 L6 3
19 small thin B3 D7 1
24 small thin B3 D7 2
23 small thin B3 D7 3
20 small thin B3 L7 1
18 small thin B3 L7 2
11 small thin B3 L7 3
20 small thin B3 L8 1
28 small thin B3 L8 2
16 small thin B3 L8 3
5 small thin B3 W9 1
3 small thin B3 W9 2
4 small thin B3 W9 3
12 small thin B3 L9 1
14 small thin B3 L9 2
16 small thin B3 L9 3
6 large thick B6 W4 1
8 large thick B6 W4 2
3 large thick B6 W4 3
1 large thick B6 D4 1
0 large thick B6 D4 2
1 large thick B6 D4 3
0 large thick B6 L4 1
0 large thick B6 L4 2
0 large thick B6 L4 3
0 large thick B6 D6 1
0 large thick B6 D6 2
0 large thick B6 D6 3
0 large thick B6 L6 1
0 large thick B6 L6 2
0 large thick B6 L6 3
0 large thick B6 D7 1
0 large thick B6 D7 2
0 large thick B6 D7 3
0 large thick B6 L7 1
0 large thick B6 L7 2
0 large thick B6 L7 3
1 large thick B6 L8 1
0 large thick B6 L8 2
0 large thick B6 L8 3
1 large thick B6 W9 1
1 large thick B6 W9 2
0 large thick B6 W9 3
0 large thick B6 L9 1
1 large thick B6 L9 2
0 large thick B6 L9 3
0 medium thick B6 W4 1
2 medium thick B6 W4 2
2 medium thick B6 W4 3
2 medium thick B6 D4 1
5 medium thick B6 D4 2
0 medium thick B6 D4 3
5 medium thick B6 L4 1
9 medium thick B6 L4 2
6 medium thick B6 L4 3
0 medium thick B6 D6 1
2 medium thick B6 D6 2
0 medium thick B6 D6 3
4 medium thick B6 L6 1
1 medium thick B6 L6 2
1 medium thick B6 L6 3
5 medium thick B6 D7 1
4 medium thick B6 D7 2
1 medium thick B6 D7 3
4 medium thick B6 L7 1
3 medium thick B6 L7 2
1 medium thick B6 L7 3
5 medium thick B6 L8 1
10 medium thick B6 L8 2
2 medium thick B6 L8 3
0 medium thick B6 W9 1
2 medium thick B6 W9 2
0 medium thick B6 W9 3
0 medium thick B6 L9 1
2 medium thick B6 L9 2
0 medium thick B6 L9 3
17 small thick B6 W4 1
10 small thick B6 W4 2
12 small thick B6 W4 3
9 small thick B6 D4 1
22 small thick B6 D4 2
18 small thick B6 D4 3
29 small thick B6 L4 1
30 small thick B6 L4 2
27 small thick B6 L4 3
13 small thick B6 D6 1
13 small thick B6 D6 2
19 small thick B6 D6 3
7 small thick B6 L6 1
14 small thick B6 L6 2
6 small thick B6 L6 3
13 small thick B6 D7 1
19 small thick B6 D7 2
19 small thick B6 D7 3
13 small thick B6 L7 1
21 small thick B6 L7 2
13 small thick B6 L7 3
14 small thick B6 L8 1
15 small thick B6 L8 2
11 small thick B6 L8 3
2 small thick B6 W9 1
5 small thick B6 W9 2
5 small thick B6 W9 3
10 small thick B6 L9 1
7 small thick B6 L9 2
8 small thick B6 L9 3
13 large thin B6 W4 1
11 large thin B6 W4 2
17 large thin B6 W4 3
4 large thin B6 D4 1
11 large thin B6 D4 2
15 large thin B6 D4 3
6 large thin B6 L4 1
17 large thin B6 L4 2
12 large thin B6 L4 3
3 large thin B6 D6 1
3 large thin B6 D6 2
7 large thin B6 D6 3
4 large thin B6 L6 1
6 large thin B6 L6 2
3 large thin B6 L6 3
7 large thin B6 D7 1
11 large thin B6 D7 2
10 large thin B6 D7 3
3 large thin B6 L7 1
3 large thin B6 L7 2
5 large thin B6 L7 3
5 large thin B6 L8 1
11 large thin B6 L8 2
9 large thin B6 L8 3
1 large thin B6 W9 1
0 large thin B6 W9 2
0 large thin B6 W9 3
7 large thin B6 L9 1
8 large thin B6 L9 2
4 large thin B6 L9 3
5 medium thin B6 W4 1
7 medium thin B6 W4 2
9 medium thin B6 W4 3
5 medium thin B6 D4 1
21 medium thin B6 D4 2
14 medium thin B6 D4 3
9 medium thin B6 L4 1
17 medium thin B6 L4 2
15 medium thin B6 L4 3
3 medium thin B6 D6 1
7 medium thin B6 D6 2
4 medium thin B6 D6 3
5 medium thin B6 L6 1
4 medium thin B6 L6 2
4 medium thin B6 L6 3
7 medium thin B6 D7 1
14 medium thin B6 D7 2
7 medium thin B6 D7 3
7 medium thin B6 L7 1
7 medium thin B6 L7 2
4 medium thin B6 L7 3
8 medium thin B6 L8 1
5 medium thin B6 L8 2
11 medium thin B6 L8 3
3 medium thin B6 W9 1
4 medium thin B6 W9 2
5 medium thin B6 W9 3
0 medium thin B6 L9 1
8 medium thin B6 L9 2
9 medium thin B6 L9 3
46 small thin B6 W4 1
48 small thin B6 W4 2
45 small thin B6 W4 3
39 small thin B6 D4 1
44 small thin B6 D4 2
45 small thin B6 D4 3
39 small thin B6 L4 1
41 small thin B6 L4 2
42 small thin B6 L4 3
34 small thin B6 D6 1
44 small thin B6 D6 2
30 small thin B6 D6 3
13 small thin B6 L6 1
25 small thin B6 L6 2
20 small thin B6 L6 3
36 small thin B6 D7 1
43 small thin B6 D7 2
35 small thin B6 D7 3
11 small thin B6 L7 1
29 small thin B6 L7 2
20 small thin B6 L7 3
15 small thin B6 L8 1
31 small thin B6 L8 2
26 small thin B6 L8 3
13 small thin B6 W9 1
21 small thin B6 W9 2
15 small thin B6 W9 3
11 small thin B6 L9 1
33 small thin B6 L9 2
15 small thin B6 L9 3
